state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-08,Parts per million,No Events,24,100.0,Y,0.016708,0.033,10,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-08,Parts per million,No Events,17,100.0,Y,0.019588,0.033,10,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-09,Parts per million,No Events,24,100.0,Y,0.009417,0.027,17,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-09,Parts per million,No Events,24,100.0,Y,0.010208,0.021,14,19.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-09,Parts per million,No Events,24,100.0,Y,0.010208,0.021,14,19.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-09,Parts per million,No Events,17,100.0,Y,0.013882,0.021,14,19.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-10,Parts per million,No Events,22,92.0,Y,0.024591,0.036,15,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-10,Parts per million,No Events,24,100.0,Y,0.027125,0.034,9,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-10,Parts per million,No Events,24,100.0,Y,0.027125,0.034,9,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-10,Parts per million,No Events,17,100.0,Y,0.031941,0.034,9,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-11,Parts per million,No Events,24,100.0,Y,0.029083,0.036,5,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-11,Parts per million,No Events,24,100.0,Y,0.02425,0.033,0,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-11,Parts per million,No Events,24,100.0,Y,0.02425,0.033,0,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-11,Parts per million,No Events,17,100.0,Y,0.020706,0.032,7,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-12,Parts per million,No Events,24,100.0,Y,0.008625,0.02,12,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-12,Parts per million,No Events,24,100.0,Y,0.009875,0.016,23,15.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-12,Parts per million,No Events,24,100.0,Y,0.009875,0.016,23,15.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-12,Parts per million,No Events,17,100.0,Y,0.011824,0.016,23,15.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-13,Parts per million,No Events,24,100.0,Y,0.026375,0.039,13,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-13,Parts per million,No Events,24,100.0,Y,0.028917,0.035,9,32.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-13,Parts per million,No Events,24,100.0,Y,0.028917,0.035,9,32.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-13,Parts per million,No Events,17,100.0,Y,0.031353,0.035,9,32.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-14,Parts per million,No Events,24,100.0,Y,0.027875,0.04,15,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-14,Parts per million,No Events,24,100.0,Y,0.023708,0.037,9,34.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-14,Parts per million,No Events,24,100.0,Y,0.023708,0.037,9,34.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-14,Parts per million,No Events,17,100.0,Y,0.019706,0.037,9,34.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-15,Parts per million,No Events,24,100.0,Y,0.027708,0.042,16,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-15,Parts per million,No Events,24,100.0,Y,0.029625,0.038,10,35.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-15,Parts per million,No Events,24,100.0,Y,0.029625,0.038,10,35.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-15,Parts per million,No Events,17,100.0,Y,0.032059,0.038,10,35.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-16,Parts per million,No Events,22,92.0,Y,0.012455,0.029,2,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-16,Parts per million,No Events,24,100.0,Y,0.009458,0.021,0,19.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-16,Parts per million,No Events,24,100.0,Y,0.009458,0.021,0,19.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-16,Parts per million,No Events,17,100.0,Y,0.006882,0.009,7,8.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-17,Parts per million,No Events,24,100.0,Y,0.017917,0.033,14,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-17,Parts per million,No Events,24,100.0,Y,0.021125,0.032,21,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-17,Parts per million,No Events,24,100.0,Y,0.021125,0.032,21,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-17,Parts per million,No Events,17,100.0,Y,0.026824,0.032,21,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-18,Parts per million,No Events,24,100.0,Y,0.028875,0.034,0,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-18,Parts per million,No Events,24,100.0,Y,0.024917,0.033,8,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-18,Parts per million,No Events,24,100.0,Y,0.024917,0.033,8,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-18,Parts per million,No Events,17,100.0,Y,0.022,0.033,8,31.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-19,Parts per million,No Events,24,100.0,Y,0.018125,0.037,15,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-19,Parts per million,No Events,24,100.0,Y,0.018542,0.032,12,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-19,Parts per million,No Events,24,100.0,Y,0.018542,0.032,12,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-19,Parts per million,No Events,17,100.0,Y,0.023059,0.032,12,30.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-20,Parts per million,No Events,24,100.0,Y,0.017417,0.042,15,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-20,Parts per million,No Events,24,100.0,Y,0.018625,0.029,12,27.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-20,Parts per million,No Events,24,100.0,Y,0.018625,0.029,12,27.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-20,Parts per million,No Events,17,100.0,Y,0.022882,0.029,12,27.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-21,Parts per million,No Events,24,100.0,Y,0.019208,0.03,3,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-21,Parts per million,No Events,24,100.0,Y,0.018292,0.026,0,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-21,Parts per million,No Events,24,100.0,Y,0.018292,0.026,0,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-21,Parts per million,No Events,17,100.0,Y,0.016412,0.023,19,21.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-22,Parts per million,No Events,24,100.0,Y,0.019708,0.027,0,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-22,Parts per million,No Events,24,100.0,Y,0.020083,0.026,21,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-22,Parts per million,No Events,24,100.0,Y,0.020083,0.026,21,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-22,Parts per million,No Events,17,100.0,Y,0.020588,0.026,21,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-23,Parts per million,No Events,20,83.0,N,0.02015,0.031,3,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-23,Parts per million,No Events,17,71.0,N,0.017235,0.026,0,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-23,Parts per million,No Events,17,71.0,N,0.017235,0.026,0,24.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-23,Parts per million,No Events,13,76.0,Y,0.015077,0.017,19,16.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-24,Parts per million,No Events,24,100.0,Y,0.02725,0.038,15,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-24,Parts per million,No Events,24,100.0,Y,0.029542,0.035,12,32.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-24,Parts per million,No Events,24,100.0,Y,0.029542,0.035,12,32.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-24,Parts per million,No Events,17,100.0,Y,0.033529,0.035,12,32.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,2023-02-25,Parts per million,No Events,24,100.0,Y,0.026917,0.034,0,,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-24
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2023-02-25,Parts per million,No Events,24,100.0,Y,0.023125,0.03,0,28.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2023-02-25,Parts per million,No Events,24,100.0,Y,0.023125,0.03,0,28.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
36,061,0135,44201,1,40.81976,-73.94825,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2023-02-25,Parts per million,No Events,17,100.0,Y,0.021471,0.028,13,26.0,087,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,CCNY,160 CONVENT AVENUE,New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2024-05-25
