county_code,date_local,parameter_code,latitude,longitude,sample_duration_code,pollutant_standard,units_of_measure,observation_count,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,county,city,parameter_code44201,latitude44201,longitude44201,sample_duration_code44201,pollutant_standard44201,units_of_measure44201,observation_count44201,validity_indicator44201,arithmetic_mean44201,first_max_value44201,first_max_hour44201,aqi44201,county44201,city44201,parameter_code88101,latitude88101,longitude88101,sample_duration_code88101,pollutant_standard88101,units_of_measure88101,observation_count88101,validity_indicator88101,arithmetic_mean88101,first_max_value88101,first_max_hour88101,aqi88101,county88101,city88101,aqi_max
085,2013-01-22,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.029269666666666666,0.032,10.0,30.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,6.4,6.4,0.0,36.0,Richmond,New York,36.0
085,2013-01-23,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.018266,0.03,10.0,28.0,Richmond,New York,,,,,,,,,,,,,,,28.0
085,2013-01-24,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.025333333333333333,0.031,11.0,29.0,Richmond,New York,,,,,,,,,,,,,,,29.0
085,2013-01-25,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.013735333333333334,0.023999999999999997,3.3333333333333335,22.333333333333332,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,10.4,10.4,0.0,53.0,Richmond,New York,53.0
085,2013-01-26,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.026416666666666668,0.034,11.0,31.0,Richmond,New York,,,,,,,,,,,,,,,31.0
085,2013-01-27,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.022591666666666666,0.034,9.0,31.0,Richmond,New York,,,,,,,,,,,,,,,31.0
085,2013-01-28,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.011339666666666666,0.019,10.0,18.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,27.1,27.1,0.0,85.0,Richmond,New York,85.0
085,2013-01-29,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.007175000000000001,0.015,23.0,14.0,Richmond,New York,,,,,,,,,,,,,,,14.0
085,2013-01-30,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.026181333333333334,0.033,23.0,31.0,Richmond,New York,,,,,,,,,,,,,,,31.0
085,2013-01-31,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.02913866666666667,0.03133333333333333,3.3333333333333335,29.333333333333332,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,2.6,2.6,0.0,14.0,Richmond,New York,29.333333333333332
085,2013-02-01,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.024663333333333332,0.028,9.0,26.0,Richmond,New York,,,,,,,,,,,,,,,26.0
085,2013-02-02,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.02228933333333333,0.026,12.0,24.0,Richmond,New York,,,,,,,,,,,,,,,24.0
085,2013-02-03,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.015513333333333332,0.022000000000000002,23.0,20.0,Richmond,New York,,,,,,,,,,,,,,,20.0
085,2013-02-04,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.025617666666666667,0.032,9.0,30.0,Richmond,New York,,,,,,,,,,,,,,,30.0
085,2013-02-05,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,23.0,N,0.0038443333333333337,0.01,3.0,9.333333333333334,Richmond,New York,,,,,,,,,,,,,,,9.333333333333334
085,2013-02-06,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,53.0,Y,0.023303,0.029,10.0,27.0,Richmond,New York,,,,,,,,,,,,,,,27.0
085,2013-02-07,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.014959333333333333,0.024000000000000004,12.0,22.0,Richmond,New York,,,,,,,,,,,,,,,22.0
085,2013-02-08,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.025006333333333335,0.029,19.0,27.0,Richmond,New York,,,,,,,,,,,,,,,27.0
085,2013-02-09,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03179766666666667,0.04,11.0,37.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,6.4,6.4,0.0,36.0,Richmond,New York,37.0
085,2013-02-10,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,35.0,N,0.023761666666666667,0.03,9.0,28.0,Richmond,New York,,,,,,,,,,,,,,,28.0
085,2013-02-11,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,53.0,Y,0.009392,0.021,23.0,19.0,Richmond,New York,,,,,,,,,,,,,,,19.0
085,2013-02-12,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.020883666666666665,0.031,8.0,29.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,7.6,7.6,0.0,42.0,Richmond,New York,42.0
085,2013-02-13,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.012680000000000002,0.018,19.0,17.0,Richmond,New York,,,,,,,,,,,,,,,17.0
085,2013-02-14,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.018656999999999997,0.029,11.0,27.0,Richmond,New York,,,,,,,,,,,,,,,27.0
085,2013-02-15,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.018001333333333334,0.027,23.0,25.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,22.1,22.1,0.0,75.0,Richmond,New York,75.0
085,2013-02-16,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.02745433333333333,0.031,21.0,29.0,Richmond,New York,,,,,,,,,,,,,,,29.0
085,2013-02-17,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.034145666666666664,0.035,6.333333333333333,32.0,Richmond,New York,,,,,,,,,,,,,,,32.0
085,2013-02-18,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.029009666666666666,0.037,9.0,34.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.9,4.9,0.0,27.0,Richmond,New York,34.0
085,2013-02-19,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03433466666666667,0.041,11.0,38.0,Richmond,New York,,,,,,,,,,,,,,,38.0
085,2013-02-20,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.027740333333333336,0.03,2.3333333333333335,28.0,Richmond,New York,,,,,,,,,,,,,,,28.0
085,2013-02-21,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.02478066666666667,0.031,8.0,29.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.4,4.4,0.0,24.0,Richmond,New York,29.0
085,2013-02-22,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.026983999999999998,0.038,22.0,35.0,Richmond,New York,,,,,,,,,,,,,,,35.0
085,2013-02-23,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.029808666666666667,0.037,2.3333333333333335,34.0,Richmond,New York,,,,,,,,,,,,,,,34.0
085,2013-02-24,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03171566666666667,0.037,12.0,34.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,6.9,6.9,0.0,38.0,Richmond,New York,38.0
085,2013-02-25,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.013736666666666666,0.027,10.0,25.0,Richmond,New York,,,,,,,,,,,,,,,25.0
085,2013-02-26,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.029362666666666665,0.038,11.0,35.0,Richmond,New York,,,,,,,,,,,,,,,35.0
085,2013-02-27,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.022030666666666667,0.029666666666666664,4.333333333333333,27.666666666666668,Richmond,New York,,,,,,,,,,,,,,,27.666666666666668
085,2013-02-28,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.018621000000000002,0.025000000000000005,11.0,23.0,Richmond,New York,,,,,,,,,,,,,,,23.0
085,2013-03-01,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.024437666666666667,0.028,11.0,26.0,Richmond,New York,,,,,,,,,,,,,,,26.0
085,2013-03-02,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.028390666666666665,0.031,9.0,29.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,3.5,3.5,0.0,19.0,Richmond,New York,29.0
085,2013-03-03,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.031271,0.034,8.0,31.0,Richmond,New York,,,,,,,,,,,,,,,31.0
085,2013-03-04,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.030853000000000002,0.033,10.0,31.0,Richmond,New York,,,,,,,,,,,,,,,31.0
085,2013-03-05,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.025065,0.028,23.0,26.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,5.3,5.3,0.0,29.0,Richmond,New York,29.0
085,2013-03-06,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03508833333333333,0.042,20.0,39.0,Richmond,New York,,,,,,,,,,,,,,,39.0
085,2013-03-07,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.025381,0.03333333333333333,2.6666666666666665,30.666666666666668,Richmond,New York,,,,,,,,,,,,,,,30.666666666666668
085,2013-03-08,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.020931333333333333,0.028,22.0,26.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,6.0,6.0,0.0,33.0,Richmond,New York,33.0
085,2013-03-09,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.030305333333333333,0.039,9.0,36.0,Richmond,New York,,,,,,,,,,,,,,,36.0
085,2013-03-10,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03544133333333333,0.04,11.0,37.0,Richmond,New York,,,,,,,,,,,,,,,37.0
085,2013-03-11,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03560166666666666,0.039,23.0,36.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,5.3,5.3,0.0,29.0,Richmond,New York,36.0
085,2013-03-12,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03261633333333334,0.043000000000000003,8.0,40.0,Richmond,New York,,,,,,,,,,,,,,,40.0
085,2013-03-13,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.032015999999999996,0.039,10.0,36.0,Richmond,New York,,,,,,,,,,,,,,,36.0
085,2013-03-14,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.038526,0.042,11.0,39.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,2.9,2.9,0.0,16.0,Richmond,New York,39.0
085,2013-03-15,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.032332,0.038,10.0,35.0,Richmond,New York,,,,,,,,,,,,,,,35.0
085,2013-03-16,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.025333333333333333,0.031,9.0,29.0,Richmond,New York,,,,,,,,,,,,,,,29.0
085,2013-03-17,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.031214333333333334,0.04,10.0,37.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.6,4.6,0.0,26.0,Richmond,New York,37.0
085,2013-03-18,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.032678000000000006,0.037,18.0,34.0,Richmond,New York,,,,,,,,,,,,,,,34.0
085,2013-03-19,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.026949666666666667,0.034,20.0,31.0,Richmond,New York,,,,,,,,,,,,,,,31.0
085,2013-03-20,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03228433333333333,0.04,10.0,37.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,6.8,6.8,0.0,38.0,Richmond,New York,38.0
085,2013-03-21,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.031079999999999997,0.039,13.0,36.0,Richmond,New York,,,,,,,,,,,,,,,36.0
085,2013-03-22,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03136133333333333,0.037,9.0,34.0,Richmond,New York,,,,,,,,,,,,,,,34.0
085,2013-03-23,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.035379,0.04,9.0,37.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.4,4.4,0.0,24.0,Richmond,New York,37.0
085,2013-03-24,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03493,0.039,9.0,36.0,Richmond,New York,,,,,,,,,,,,,,,36.0
085,2013-03-25,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.024657000000000002,0.031,2.3333333333333335,29.0,Richmond,New York,,,,,,,,,,,,,,,29.0
085,2013-03-26,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03084933333333333,0.042,10.0,39.0,Richmond,New York,88101,40.63307,-74.13719,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),8.0,Y,4.6,4.6,0.0,26.0,Richmond,New York,39.0
085,2013-03-27,,,,,,,,,,,,,,,44201,40.59664,-74.12525,W,Ozone 8-Hour 1997,Parts per million,65.0,Y,0.03551466666666667,0.042,9.0,39.0,Richmond,New York,,,,,,,,,,,,,,,39.0
