date_local,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,aqi,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201,aqi44201,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,aqi88101,aqi_max
2013-03-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.591667,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.018597333333333334,23.666666666666668,,,,,,,,23.666666666666668
2013-03-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.5375,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.02753433333333333,30.5,88101,7,24 HOUR,16.0,100.0,6.25,34.5,34.5
2013-03-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.5,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.028995000000000003,34.0,,,,,,,,34.0
2013-03-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.379167,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,109.0,84.16666666666667,0.021802166666666668,29.5,,,,,,,,29.5
2013-03-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.026918499999999998,30.5,88101,7,24 HOUR,16.0,100.0,9.05,48.5,48.5
2013-03-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.316667,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.031069333333333334,32.5,,,,,,,,32.5
2013-03-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.175,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.023484500000000002,27.5,,,,,,,,27.5
2013-03-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.179167,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.027889666666666663,30.0,88101,7,24 HOUR,16.0,100.0,4.3,24.0,30.0
2013-03-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.024503833333333336,35.0,,,,,,,,35.0
2013-03-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.024281833333333336,28.0,,,,,,,,28.0
2013-03-26,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,124.0,95.33333333333333,0.025409333333333336,32.0,88101,7,24 HOUR,16.0,100.0,5.6,31.0,32.0
2013-03-27,42101,Z,8-HR RUN AVG END HOUR,15.0,63.0,0.26,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,75.0,57.5,0.03390683333333334,36.0,,,,,,,,36.0
2013-03-28,42101,Z,8-HR RUN AVG END HOUR,13.0,54.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,122.0,94.33333333333333,0.028335833333333334,31.5,,,,,,,,31.5
2013-03-29,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.028326,33.0,88101,7,24 HOUR,16.0,100.0,4.25,23.5,33.0
2013-03-30,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.220833,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.02265766666666667,39.5,,,,,,,,39.5
2013-03-31,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.658333,14.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.0345925,44.5,,,,,,,,44.5
2013-04-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.030672333333333333,33.5,88101,7,24 HOUR,16.0,100.0,9.85,52.5,52.5
2013-04-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.179167,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.035346666666666665,37.0,,,,,,,,37.0
2013-04-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2125,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,115.0,88.66666666666667,0.03736433333333333,40.0,,,,,,,,40.0
2013-04-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.329167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.022500000000000003,26.166666666666668,88101,7,24 HOUR,16.0,100.0,8.45,47.0,47.0
2013-04-05,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.304167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.037375,44.0,,,,,,,,44.0
2013-04-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.034273,41.0,,,,,,,,41.0
2013-04-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.320833,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,127.0,97.66666666666667,0.03141566666666667,43.0,88101,7,24 HOUR,16.0,100.0,5.5,30.5,43.0
2013-04-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.541667,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,118.0,91.66666666666667,0.027103000000000002,32.0,,,,,,,,32.0
2013-04-09,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.4625,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,112.0,86.33333333333333,0.02220383333333333,41.0,,,,,,,,41.0
2013-04-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.4375,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.0229275,34.5,88101,7,24 HOUR,16.0,100.0,12.65,57.5,57.5
2013-04-11,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.4,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.027083333333333334,34.0,,,,,,,,34.0
2013-04-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,130.0,100.0,0.031125,34.0,,,,,,,,34.0
