county_code,date_local,parameter_code,latitude,longitude,sample_duration_code,pollutant_standard,units_of_measure,observation_count,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,county,city,parameter_code44201,latitude44201,longitude44201,sample_duration_code44201,pollutant_standard44201,units_of_measure44201,observation_count44201,validity_indicator44201,arithmetic_mean44201,first_max_value44201,first_max_hour44201,aqi44201,county44201,city44201,parameter_code88101,latitude88101,longitude88101,sample_duration_code88101,pollutant_standard88101,units_of_measure88101,observation_count88101,validity_indicator88101,arithmetic_mean88101,first_max_value88101,first_max_hour88101,aqi88101,county88101,city88101,aqi_max
005,2013-02-06,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.479167,0.6,6.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.018889666666666666,0.026,17.5,24.0,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,19.5,19.5,0.0,70.5,Bronx,New York,70.5
005,2013-02-07,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.325,0.4,8.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,114.0,Y,0.019894333333333333,0.0275,23.0,25.5,Bronx,New York,,,,,,,,,,,,,,,25.5
005,2013-02-08,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.3375,0.4,0.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.025343166666666667,0.027999999999999997,5.833333333333333,26.0,Bronx,New York,,,,,,,,,,,,,,,26.0
005,2013-02-09,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.345833,0.4,0.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.025871,0.031,10.5,28.5,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,5.55,5.55,0.0,30.5,Bronx,New York,30.5
005,2013-02-10,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.441667,0.8,21.0,9.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.008292333333333334,0.019,4.666666666666667,17.5,Bronx,New York,,,,,,,,,,,,,,,17.5
005,2013-02-11,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.958333,1.3,12.0,15.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.0024688333333333333,0.011000000000000001,23.0,10.0,Bronx,New York,,,,,,,,,,,,,,,15.0
005,2013-02-12,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.504167,0.9,0.0,10.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.0119405,0.019,9.0,17.5,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,9.899999999999999,9.899999999999999,0.0,52.5,Bronx,New York,52.5
005,2013-02-13,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.579167,0.7,8.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.009581833333333333,0.017499999999999998,21.5,16.5,Bronx,New York,,,,,,,,,,,,,,,16.5
005,2013-02-14,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.5125,0.6,7.0,7.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,112.0,Y,0.007971500000000001,0.018666666666666668,6.666666666666667,17.333333333333332,Bronx,New York,,,,,,,,,,,,,,,17.333333333333332
005,2013-02-15,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.608333,0.7,0.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.010342166666666666,0.023000000000000003,23.0,21.0,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,25.05,25.05,0.0,81.0,Bronx,New York,81.0
005,2013-02-16,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.4625,0.7,0.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.0249965,0.028499999999999998,20.5,26.5,Bronx,New York,,,,,,,,,,,,,,,26.5
005,2013-02-17,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.341667,0.4,8.0,5.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.029937000000000002,0.0315,8.0,29.5,Bronx,New York,,,,,,,,,,,,,,,29.5
005,2013-02-18,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.366667,0.5,20.0,6.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.017330833333333334,0.029333333333333333,5.666666666666667,27.333333333333332,Bronx,New York,88101,40.816,-73.902,7,PM25 24-hour 2006,Micrograms/cubic meter (LC),16.0,Y,6.35,6.35,0.0,35.5,Bronx,New York,35.5
005,2013-02-19,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.633333,0.7,7.0,8.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.014183833333333333,0.022000000000000002,21.0,20.0,Bronx,New York,,,,,,,,,,,,,,,20.0
005,2013-02-20,42101,40.8679,-73.87809,Z,CO 8-hour 1971,Parts per million,24.0,Y,0.4125,0.5,0.0,6.0,Bronx,New York,44201,40.8679,-73.87809,W,Ozone 8-Hour 1997,Parts per million,130.0,Y,0.020343,0.024000000000000004,20.0,22.0,Bronx,New York,,,,,,,,,,,,,,,22.0
