date_local,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,aqi,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201,aqi44201,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,aqi88101,aqi_max
2016-02-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.4125,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.017415333333333335,30.0,88101,7,24 HOUR,16.0,100.0,16.05,63.5,63.5
2016-02-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.195833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030759666666666668,30.666666666666668,88101,7,24 HOUR,16.0,100.0,4.45,24.5,30.666666666666668
2016-02-09,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.222222,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,47.0,71.66666666666667,0.010764666666666667,25.0,88101,X,24-HR BLK AVG,16.0,100.0,7.1,39.5,39.5
2016-02-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3125,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.011663333333333333,19.0,88101,X,24-HR BLK AVG,16.0,100.0,12.3,57.0,57.0
2016-02-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03128433333333333,31.0,88101,7,24 HOUR,16.0,100.0,3.05,17.0,31.0
2016-02-12,42101,Z,8-HR RUN AVG END HOUR,15.0,63.0,0.186667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02176966666666667,25.0,88101,7,24 HOUR,16.0,100.0,6.0,33.0,33.0
2016-02-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.195833,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.028480333333333333,31.0,88101,7,24 HOUR,16.0,100.0,7.65,42.5,42.5
2016-02-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.018034333333333333,23.0,88101,X,24-HR BLK AVG,8.0,100.0,4.3,24.0,24.0
2016-02-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.329167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.006143666666666666,19.0,88101,X,24-HR BLK AVG,8.0,100.0,11.1,55.0,55.0
2016-02-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.233333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026253333333333333,33.0,88101,X,24-HR BLK AVG,8.0,100.0,3.8,21.0,33.0
2016-02-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.019441333333333335,20.0,88101,X,24-HR BLK AVG,8.0,100.0,5.4,30.0,30.0
2016-02-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026491666666666663,29.0,88101,7,24 HOUR,16.0,100.0,3.15,17.5,29.0
2016-02-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.233333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.023612666666666667,28.0,88101,X,24-HR BLK AVG,16.0,100.0,4.5,25.0,28.0
2016-02-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026145666666666668,27.0,88101,X,24-HR BLK AVG,8.0,100.0,6.3,35.0,35.0
2016-02-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.295833,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02138733333333333,28.0,88101,7,24 HOUR,16.0,100.0,6.9,38.0,38.0
2016-02-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2625,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.016362666666666668,22.0,88101,7,24 HOUR,16.0,100.0,4.449999999999999,25.0,25.0
2016-02-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2125,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027374,31.0,88101,X,24-HR BLK AVG,16.0,100.0,2.9000000000000004,16.0,31.0
2016-02-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1875,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.021388666666666667,26.0,88101,X,24-HR BLK AVG,16.0,100.0,2.85,15.5,26.0
2016-02-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.170833,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.020029333333333333,26.0,88101,7,24 HOUR,16.0,100.0,3.5,19.5,26.0
2016-02-26,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.032224,33.0,88101,7,24 HOUR,16.0,100.0,2.25,12.5,33.0
2016-02-27,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026331999999999998,31.0,88101,7,24 HOUR,16.0,100.0,5.800000000000001,32.5,32.5
2016-02-28,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.266667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022714333333333333,33.0,88101,X,24-HR BLK AVG,16.0,100.0,14.5,61.0,61.0
2016-02-29,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.275,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022147,27.0,88101,7,24 HOUR,16.0,100.0,8.649999999999999,48.0,48.0
2016-03-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03328433333333333,40.0,88101,7,24 HOUR,16.0,100.0,5.0,28.0,40.0
2016-03-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030241666666666667,34.333333333333336,88101,X,24-HR BLK AVG,16.0,100.0,5.65,31.5,34.333333333333336
2016-03-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.183333,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.024937666666666667,27.0,88101,X,24-HR BLK AVG,16.0,100.0,4.65,26.0,27.0
2016-03-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02380866666666667,28.0,88101,X,24-HR BLK AVG,16.0,100.0,7.85,44.0,44.0
2016-03-05,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.208333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02251133333333333,31.0,88101,X,24-HR BLK AVG,16.0,100.0,5.0,28.0,31.0
2016-03-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.019436333333333333,34.0,88101,7,24 HOUR,16.0,100.0,7.1,39.0,39.0
2016-03-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3375,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.01791166666666667,30.0,88101,X,24-HR BLK AVG,16.0,100.0,17.549999999999997,66.5,66.5
2016-03-08,42101,Z,8-HR RUN AVG END HOUR,12.0,50.0,0.508333,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.019121,31.0,88101,X,24-HR BLK AVG,16.0,100.0,20.25,72.0,72.0
2016-03-09,42101,Z,8-HR RUN AVG END HOUR,23.0,96.0,0.46087,8.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.01978566666666667,27.0,88101,X,24-HR BLK AVG,16.0,100.0,21.15,73.5,73.5
2016-03-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.429167,8.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02057,29.0,88101,7,24 HOUR,16.0,100.0,16.15,64.0,64.0
2016-03-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.245833,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.023371000000000003,26.666666666666668,88101,7,24 HOUR,16.0,100.0,3.0,17.0,26.666666666666668
2016-03-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.020411666666666665,26.0,88101,7,24 HOUR,16.0,100.0,3.8,21.0,26.0
2016-03-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2875,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029685,37.0,88101,7,24 HOUR,16.0,100.0,7.0,39.0,39.0
2016-03-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.170833,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.032127333333333334,35.0,88101,7,24 HOUR,16.0,100.0,1.95,10.5,35.0
2016-03-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.191667,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.016965666666666667,30.0,88101,X,24-HR BLK AVG,16.0,100.0,2.25,12.5,30.0
2016-03-16,42101,Z,8-HR RUN AVG END HOUR,15.0,63.0,0.52,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,47.0,71.66666666666667,0.019178333333333335,27.0,88101,X,24-HR BLK AVG,16.0,100.0,8.15,45.0,45.0
2016-03-17,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.294444,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02204266666666667,31.0,88101,X,24-HR BLK AVG,16.0,100.0,5.65,31.5,31.5
2016-03-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.220833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.028810333333333337,33.0,88101,7,24 HOUR,16.0,100.0,2.7,15.0,33.0
2016-03-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031918,32.0,88101,7,24 HOUR,16.0,100.0,2.45,13.5,32.0
2016-03-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03542633333333333,38.0,88101,7,24 HOUR,16.0,100.0,2.6,14.5,38.0
2016-03-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.032923,37.0,88101,7,24 HOUR,16.0,100.0,5.199999999999999,29.0,37.0
2016-03-22,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03369466666666667,36.0,88101,7,24 HOUR,16.0,100.0,5.35,29.5,36.0
2016-03-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.258333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02894266666666667,39.0,88101,X,24-HR BLK AVG,16.0,100.0,9.649999999999999,52.0,52.0
2016-03-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.233333,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03383666666666667,39.0,88101,7,24 HOUR,16.0,100.0,9.4,51.0,51.0
2016-03-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.254167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025179999999999998,28.0,88101,X,24-HR BLK AVG,16.0,100.0,9.1,50.0,50.0
2016-03-26,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03149366666666667,34.0,88101,7,24 HOUR,16.0,100.0,2.7,15.0,34.0
2016-03-27,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03400633333333333,35.0,88101,7,24 HOUR,16.0,100.0,4.25,23.5,35.0
2016-03-28,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.233333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03040533333333333,36.0,88101,7,24 HOUR,16.0,100.0,2.8,15.5,36.0
2016-03-29,42101,Z,8-HR RUN AVG END HOUR,16.0,67.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.036652,39.0,88101,7,24 HOUR,16.0,100.0,2.6500000000000004,14.5,39.0
2016-03-30,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03509166666666667,39.0,88101,7,24 HOUR,16.0,100.0,4.4,24.5,39.0
2016-03-31,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.036846666666666666,43.0,88101,X,24-HR BLK AVG,16.0,100.0,6.95,38.5,43.0
2016-04-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.229167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.021736666666666668,26.0,88101,7,24 HOUR,16.0,100.0,6.0,33.5,33.5
2016-04-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.225,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02947066666666667,32.0,88101,X,24-HR BLK AVG,16.0,100.0,4.55,25.5,32.0
2016-04-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03489833333333334,36.0,88101,X,24-HR BLK AVG,16.0,100.0,2.8499999999999996,16.0,36.0
2016-04-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022113999999999998,26.0,88101,7,24 HOUR,16.0,100.0,4.55,25.5,26.0
2016-04-05,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.032544,36.0,88101,7,24 HOUR,16.0,100.0,3.75,20.5,36.0
2016-04-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.034935,40.0,88101,X,24-HR BLK AVG,16.0,100.0,3.8499999999999996,21.5,40.0
2016-04-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03132,37.0,88101,7,24 HOUR,16.0,100.0,4.35,24.0,37.0
2016-04-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027996666666666666,32.0,88101,X,24-HR BLK AVG,16.0,100.0,2.5,14.0,32.0
2016-04-09,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030588333333333332,32.0,88101,X,24-HR BLK AVG,16.0,100.0,5.050000000000001,28.0,32.0
2016-04-10,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03634933333333333,36.0,88101,X,24-HR BLK AVG,16.0,100.0,3.3,18.5,36.0
2016-04-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03983833333333334,40.0,88101,X,24-HR BLK AVG,16.0,100.0,6.5,36.0,40.0
2016-04-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.204167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.027147,33.666666666666664,88101,X,24-HR BLK AVG,16.0,100.0,5.45,30.5,33.666666666666664
2016-04-13,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025093,37.0,88101,X,24-HR BLK AVG,16.0,100.0,3.85,21.5,37.0
2016-04-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.245833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026813666666666666,34.0,88101,7,24 HOUR,16.0,100.0,5.85,32.5,34.0
2016-04-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.031537666666666665,36.0,88101,X,24-HR BLK AVG,16.0,100.0,5.4,30.0,36.0
2016-04-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033544,45.0,88101,7,24 HOUR,16.0,100.0,4.2,23.5,45.0
2016-04-17,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.279167,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029787666666666667,43.0,88101,X,24-HR BLK AVG,16.0,100.0,5.4,30.0,43.0
2016-04-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03951833333333333,61.0,88101,X,24-HR BLK AVG,16.0,100.0,7.449999999999999,41.5,61.0
2016-04-19,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.272222,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.04116166666666667,49.0,88101,X,24-HR BLK AVG,16.0,100.0,6.05,33.5,49.0
2016-04-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.041459333333333334,46.0,88101,7,24 HOUR,16.0,100.0,2.85,16.0,46.0
2016-04-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.208333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.030494999999999998,44.0,88101,7,24 HOUR,16.0,100.0,5.8,32.0,44.0
2016-04-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.3375,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03426833333333334,39.0,88101,7,24 HOUR,16.0,100.0,14.75,62.0,62.0
2016-04-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2125,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03581233333333333,37.0,88101,7,24 HOUR,16.0,100.0,6.7,37.5,37.5
2016-04-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1875,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.038229,44.0,88101,7,24 HOUR,16.0,100.0,4.3,24.0,44.0
2016-04-25,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.220833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,50.0,76.33333333333333,0.038691666666666666,43.0,88101,X,24-HR BLK AVG,16.0,100.0,6.5,36.0,43.0
2016-04-26,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,6.0,9.333333333333334,0.0255,24.0,88101,X,24-HR BLK AVG,16.0,100.0,8.75,48.5,48.5
2016-04-27,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.208333,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.020727,27.0,88101,X,24-HR BLK AVG,16.0,100.0,4.550000000000001,25.0,27.0
2016-04-28,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.229167,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.038067333333333335,40.0,88101,7,24 HOUR,16.0,100.0,4.35,24.0,40.0
2016-04-29,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1875,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.037049,42.0,88101,X,24-HR BLK AVG,16.0,100.0,3.3499999999999996,18.5,42.0
2016-04-30,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.195833,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03677933333333333,43.0,88101,X,24-HR BLK AVG,16.0,100.0,3.65,20.5,43.0
2016-05-01,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1875,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03474033333333334,35.0,88101,7,24 HOUR,16.0,100.0,2.5,14.0,35.0
2016-05-02,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.220833,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.016638666666666666,26.0,88101,7,24 HOUR,16.0,100.0,7.550000000000001,42.0,42.0
2016-05-03,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.241667,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.01882,20.0,88101,7,24 HOUR,16.0,100.0,3.5999999999999996,20.0,20.0
2016-05-04,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025005,25.0,88101,X,24-HR BLK AVG,16.0,100.0,2.45,14.0,25.0
2016-05-05,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.144444,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.025678000000000003,26.0,88101,X,24-HR BLK AVG,16.0,100.0,0.8999999999999999,5.5,26.0
2016-05-06,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.1375,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.022150666666666666,23.0,88101,X,24-HR BLK AVG,16.0,100.0,2.35,13.0,23.0
2016-05-07,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.158333,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.016828333333333334,19.0,88101,7,24 HOUR,16.0,100.0,3.3,18.0,19.0
2016-05-08,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.023243666666666666,34.0,88101,7,24 HOUR,16.0,100.0,4.300000000000001,23.5,34.0
2016-05-09,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.25,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,47.0,71.66666666666667,0.032522333333333334,44.0,88101,X,24-HR BLK AVG,16.0,100.0,7.55,41.5,44.0
2016-05-10,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.164706,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.023459333333333332,30.666666666666668,88101,X,24-HR BLK AVG,16.0,100.0,4.15,23.0,30.666666666666668
2016-05-11,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.275,5.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.023877333333333334,42.0,88101,7,24 HOUR,16.0,100.0,6.95,38.5,42.0
2016-05-12,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.454167,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.041516,67.0,88101,7,24 HOUR,16.0,100.0,12.55,57.5,67.0
2016-05-13,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.325,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.017450999999999998,34.0,88101,X,24-HR BLK AVG,16.0,100.0,13.05,58.0,58.0
2016-05-14,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.325,7.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03813366666666667,47.0,88101,X,24-HR BLK AVG,16.0,100.0,7.1,39.5,47.0
2016-05-15,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.133333,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.026415333333333332,27.0,88101,X,24-HR BLK AVG,16.0,100.0,1.9000000000000001,10.5,27.0
2016-05-16,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.154167,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03230266666666667,38.0,88101,X,24-HR BLK AVG,16.0,100.0,2.5,14.0,38.0
2016-05-17,42101,Z,8-HR RUN AVG END HOUR,18.0,75.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02430533333333333,33.0,88101,X,24-HR BLK AVG,16.0,100.0,5.85,32.5,33.0
2016-05-18,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.216667,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.029554,35.0,88101,7,24 HOUR,16.0,100.0,4.85,27.0,35.0
2016-05-19,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2375,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.021710666666666666,37.0,88101,X,24-HR BLK AVG,16.0,100.0,6.45,35.5,37.0
2016-05-20,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.320833,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.02796433333333333,44.0,88101,7,24 HOUR,16.0,100.0,6.75,37.5,44.0
2016-05-21,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.320833,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.033959333333333334,42.0,88101,X,24-HR BLK AVG,16.0,100.0,6.4,35.5,42.0
2016-05-22,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.2,2.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03532833333333334,46.0,88101,7,24 HOUR,16.0,100.0,5.4,30.0,46.0
2016-05-23,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.245833,3.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.03788733333333333,48.0,88101,X,24-HR BLK AVG,8.0,100.0,7.0,39.0,48.0
2016-05-24,42101,Z,8-HR RUN AVG END HOUR,24.0,100.0,0.266667,6.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.017792666666666665,32.0,88101,7,24 HOUR,16.0,100.0,7.2,40.0,40.0
2016-05-25,42101,Z,8-HR RUN AVG END HOUR,17.0,71.0,0.558824,9.0,44201,W,8-HR RUN AVG BEGIN HOUR,65.0,100.0,0.054972,143.0,88101,X,24-HR BLK AVG,16.0,100.0,15.05,62.0,143.0
